,Created_at,Ids,Text
1530,Sat Mar 20 15:27:53 +0000 2021,1373295236915417089,RT @BCCI: It needed a special effort in the field to stop a rampaging @surya_14kumar. Jordan takes a one-handed stunner and relays it to Ro…
1531,Sat Mar 20 15:27:53 +0000 2021,1373295236890337284,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
1532,Sat Mar 20 15:27:53 +0000 2021,1373295237666201602,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1533,Sat Mar 20 15:27:54 +0000 2021,1373295241646673922,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1534,Sat Mar 20 15:27:55 +0000 2021,1373295242300989440,RT @BCCI: Excitement levels for the finale right now ⬆️🔝CANNOT WAIT 😎🔥#TeamIndia #INDvENG @Paytm https://t.co/ttfI0DoU72
1535,Sat Mar 20 15:27:57 +0000 2021,1373295251201298435,RT @BCCI: It needed a special effort in the field to stop a rampaging @surya_14kumar. Jordan takes a one-handed stunner and relays it to Ro…
1536,Sat Mar 20 15:27:58 +0000 2021,1373295255580110853,RT @BCCI: The effort that ended SKY's enterprising run! https://t.co/esxKh1iZRh #INDvENG @Paytm https://t.co/KwRZjHhapi
1537,Sat Mar 20 15:27:59 +0000 2021,1373295260906876928,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1538,Sat Mar 20 15:27:59 +0000 2021,1373295261745778699,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1539,Sat Mar 20 15:27:59 +0000 2021,1373295261968044036,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1540,Sat Mar 20 15:28:01 +0000 2021,1373295271401058307,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1541,Sat Mar 20 15:28:02 +0000 2021,1373295272466345986,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1542,Sat Mar 20 15:28:03 +0000 2021,1373295275838566403,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1543,Sat Mar 20 15:28:03 +0000 2021,1373295277768011779,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1544,Sat Mar 20 15:28:03 +0000 2021,1373295278632005634,RT @BCCI: 200 up!The @imVkohli - @hardikpandya7 blitzkrieg has taken #TeamIndia past the 210-run mark now. Runs coming thick and fast!…
1545,Sat Mar 20 15:28:03 +0000 2021,1373295278997045251,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1546,Sat Mar 20 15:28:04 +0000 2021,1373295282167840776,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1547,Sat Mar 20 15:28:06 +0000 2021,1373295288400625673,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1548,Sat Mar 20 15:28:08 +0000 2021,1373295297405812745,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1549,Sat Mar 20 15:28:11 +0000 2021,1373295309581742080,RT @BCCI: No holding back! @surya_14kumar hits the 2nd and 3rd ball he faces for consecutive SIXES. #TeamIndia 114-1 from 11 overs. http…
1550,Sat Mar 20 15:28:11 +0000 2021,1373295312819789825,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1551,Sat Mar 20 15:28:12 +0000 2021,1373295314732417036,RT @BCCI: 200 up!The @imVkohli - @hardikpandya7 blitzkrieg has taken #TeamIndia past the 210-run mark now. Runs coming thick and fast!…
1552,Sat Mar 20 15:28:12 +0000 2021,1373295316380749825,RT @BCCI: 200 up!The @imVkohli - @hardikpandya7 blitzkrieg has taken #TeamIndia past the 210-run mark now. Runs coming thick and fast!…
1553,Sat Mar 20 15:28:12 +0000 2021,1373295316603080705,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
1554,Sat Mar 20 15:28:14 +0000 2021,1373295324916158471,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1555,Sat Mar 20 15:28:14 +0000 2021,1373295325868265472,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1556,Sat Mar 20 15:28:16 +0000 2021,1373295332197502981,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
1557,Sat Mar 20 15:28:16 +0000 2021,1373295333795454982,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1558,Sat Mar 20 15:28:19 +0000 2021,1373295343824080898,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1559,Sat Mar 20 15:28:19 +0000 2021,1373295344029601792,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
1560,Sat Mar 20 15:28:20 +0000 2021,1373295349469642752,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1561,Sat Mar 20 15:28:24 +0000 2021,1373295365299044361,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1562,Sat Mar 20 15:28:26 +0000 2021,1373295374853578753,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
1563,Sat Mar 20 15:28:26 +0000 2021,1373295375369392133,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1564,Sat Mar 20 15:28:27 +0000 2021,1373295378989080580,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1565,Sat Mar 20 15:28:28 +0000 2021,1373295382684344324,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1566,Sat Mar 20 15:28:28 +0000 2021,1373295382688505856,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1567,Sat Mar 20 15:28:29 +0000 2021,1373295388476678149,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
1568,Sat Mar 20 15:28:30 +0000 2021,1373295390141816835,RT @BCCI: 200 up!The @imVkohli - @hardikpandya7 blitzkrieg has taken #TeamIndia past the 210-run mark now. Runs coming thick and fast!…
1569,Sat Mar 20 15:28:30 +0000 2021,1373295391832121348,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1570,Sat Mar 20 15:28:30 +0000 2021,1373295393031655432,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1571,Sat Mar 20 15:28:31 +0000 2021,1373295395414020097,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
1572,Sat Mar 20 15:28:31 +0000 2021,1373295396479406084,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1573,Sat Mar 20 15:28:32 +0000 2021,1373295399532859393,RT @BCCI: It needed a special effort in the field to stop a rampaging @surya_14kumar. Jordan takes a one-handed stunner and relays it to Ro…
1574,Sat Mar 20 15:28:32 +0000 2021,1373295400874995714,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1575,Sat Mar 20 15:28:32 +0000 2021,1373295400937943042,RT @BCCI: It needed a special effort in the field to stop a rampaging @surya_14kumar. Jordan takes a one-handed stunner and relays it to Ro…
1576,Sat Mar 20 15:28:32 +0000 2021,1373295400929558529,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1577,Sat Mar 20 15:28:33 +0000 2021,1373295402166853632,RT @BCCI: 200 up!The @imVkohli - @hardikpandya7 blitzkrieg has taken #TeamIndia past the 210-run mark now. Runs coming thick and fast!…
1578,Sat Mar 20 15:28:35 +0000 2021,1373295414191869952,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1579,Sat Mar 20 15:28:36 +0000 2021,1373295415471132674,RT @BCCI: It needed a special effort in the field to stop a rampaging @surya_14kumar. Jordan takes a one-handed stunner and relays it to Ro…
1580,Sat Mar 20 15:28:36 +0000 2021,1373295417597652994,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1581,Sat Mar 20 15:28:37 +0000 2021,1373295420542128130,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1582,Sat Mar 20 15:28:37 +0000 2021,1373295420642750465,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1583,Sat Mar 20 15:28:37 +0000 2021,1373295422496632833,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1584,Sat Mar 20 15:28:38 +0000 2021,1373295424170192896,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
1585,Sat Mar 20 15:28:38 +0000 2021,1373295424761589765,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1586,Sat Mar 20 15:28:41 +0000 2021,1373295439047401477,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1587,Sat Mar 20 15:28:42 +0000 2021,1373295440829972488,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1588,Sat Mar 20 15:28:43 +0000 2021,1373295444852310016,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1589,Sat Mar 20 15:28:45 +0000 2021,1373295453572239361,RT @BCCI: 200 up!The @imVkohli - @hardikpandya7 blitzkrieg has taken #TeamIndia past the 210-run mark now. Runs coming thick and fast!…
1590,Sat Mar 20 15:28:45 +0000 2021,1373295455195389952,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1591,Sat Mar 20 15:28:47 +0000 2021,1373295463294775298,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1592,Sat Mar 20 15:28:50 +0000 2021,1373295476364111875,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1593,Sat Mar 20 15:28:51 +0000 2021,1373295478352220163,RT @BCCI: 200 up!The @imVkohli - @hardikpandya7 blitzkrieg has taken #TeamIndia past the 210-run mark now. Runs coming thick and fast!…
1594,Sat Mar 20 15:28:51 +0000 2021,1373295479119736835,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
1595,Sat Mar 20 15:28:51 +0000 2021,1373295479111356418,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
1596,Sat Mar 20 15:28:51 +0000 2021,1373295480268976138,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1597,Sat Mar 20 15:28:52 +0000 2021,1373295481892184065,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1598,Sat Mar 20 15:28:53 +0000 2021,1373295489211318272,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1599,Sat Mar 20 15:28:55 +0000 2021,1373295496630919169,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
1600,Sat Mar 20 15:28:58 +0000 2021,1373295506571489286,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1601,Sat Mar 20 15:28:58 +0000 2021,1373295507733241863,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1602,Sat Mar 20 15:28:58 +0000 2021,1373295510623162370,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
1603,Sat Mar 20 15:29:01 +0000 2021,1373295521754845188,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1604,Sat Mar 20 15:29:02 +0000 2021,1373295525689053190,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
1605,Sat Mar 20 15:29:03 +0000 2021,1373295527840784385,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1606,Sat Mar 20 15:29:04 +0000 2021,1373295531934457856,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1607,Sat Mar 20 15:29:06 +0000 2021,1373295542344634376,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
1608,Sat Mar 20 15:29:08 +0000 2021,1373295550838104065,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1609,Sat Mar 20 15:29:08 +0000 2021,1373295551878336519,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1610,Sat Mar 20 15:29:08 +0000 2021,1373295552176168962,RT @BCCI: No holding back! @surya_14kumar hits the 2nd and 3rd ball he faces for consecutive SIXES. #TeamIndia 114-1 from 11 overs. http…
1611,Sat Mar 20 15:29:09 +0000 2021,1373295553971245062,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
1612,Sat Mar 20 15:29:09 +0000 2021,1373295554390757376,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1613,Sat Mar 20 15:29:10 +0000 2021,1373295557230219271,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1614,Sat Mar 20 15:29:10 +0000 2021,1373295557431586819,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1615,Sat Mar 20 15:29:10 +0000 2021,1373295557653843969,RT @BCCI: It needed a special effort in the field to stop a rampaging @surya_14kumar. Jordan takes a one-handed stunner and relays it to Ro…
1616,Sat Mar 20 15:29:13 +0000 2021,1373295572044587010,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1617,Sat Mar 20 15:29:14 +0000 2021,1373295576645656583,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1618,Sat Mar 20 15:29:15 +0000 2021,1373295578206015490,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
1619,Sat Mar 20 15:29:17 +0000 2021,1373295590272995331,RT @BCCI: 200 up!The @imVkohli - @hardikpandya7 blitzkrieg has taken #TeamIndia past the 210-run mark now. Runs coming thick and fast!…
1620,Sat Mar 20 15:29:18 +0000 2021,1373295591187378178,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1621,Sat Mar 20 15:29:19 +0000 2021,1373295594832207873,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1622,Sat Mar 20 15:29:20 +0000 2021,1373295600272216071,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1623,Sat Mar 20 15:29:20 +0000 2021,1373295601333403648,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1624,Sat Mar 20 15:29:21 +0000 2021,1373295606756634629,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1625,Sat Mar 20 15:29:21 +0000 2021,1373295607142445056,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
